n=56: 2.09808349609375e-05,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05,1.9788742065429688e-05
n=57: 1.9788742065429688e-05,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05
n=58: 2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05
n=59: 2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05,2.002716064453125e-05,2.002716064453125e-05
n=60: 2.193450927734375e-05,2.2172927856445312e-05,2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05
n=61: 2.2172927856445312e-05,2.193450927734375e-05,2.193450927734375e-05,2.09808349609375e-05,2.193450927734375e-05
n=62: 2.288818359375e-05,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,2.2649765014648438e-05
n=63: 2.4080276489257812e-05,2.288818359375e-05,2.3126602172851562e-05,2.288818359375e-05,2.4080276489257812e-05
n=64: 2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.384185791015625e-05
n=65: 2.6226043701171875e-05,2.47955322265625e-05,2.5272369384765625e-05,2.5033950805664062e-05,2.5987625122070312e-05
n=66: 2.6226043701171875e-05,2.574920654296875e-05,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05
n=67: 2.5987625122070312e-05,2.6226043701171875e-05,2.574920654296875e-05,2.6226043701171875e-05,2.574920654296875e-05
n=68: 2.6941299438476562e-05,2.5987625122070312e-05,2.6226043701171875e-05,2.6226043701171875e-05,2.574920654296875e-05
n=69: 2.7179718017578125e-05,2.574920654296875e-05,2.5987625122070312e-05,2.6941299438476562e-05,2.7179718017578125e-05
n=70: 2.7894973754882812e-05,2.7894973754882812e-05,2.7179718017578125e-05,2.6941299438476562e-05,2.7179718017578125e-05
n=71: 3.0040740966796875e-05,2.8133392333984375e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7179718017578125e-05
n=72: 2.7894973754882812e-05,2.7894973754882812e-05,2.8133392333984375e-05,2.7894973754882812e-05,2.7894973754882812e-05
n=73: 2.8133392333984375e-05,2.6941299438476562e-05,2.6226043701171875e-05,2.6226043701171875e-05,2.6702880859375e-05
n=74: 2.8133392333984375e-05,2.6941299438476562e-05,2.7179718017578125e-05,2.6702880859375e-05,2.7179718017578125e-05
n=75: 2.7179718017578125e-05,2.6941299438476562e-05,2.7179718017578125e-05,2.6702880859375e-05,2.574920654296875e-05
n=76: 2.9325485229492188e-05,2.7894973754882812e-05,2.6941299438476562e-05,2.8133392333984375e-05,2.7894973754882812e-05
n=77: 2.7894973754882812e-05,2.9087066650390625e-05,2.9087066650390625e-05,2.7894973754882812e-05,2.8133392333984375e-05
n=78: 2.9325485229492188e-05,2.8848648071289062e-05,2.8848648071289062e-05,2.9325485229492188e-05,2.8133392333984375e-05
n=79: 3.0040740966796875e-05,3.0040740966796875e-05,2.8848648071289062e-05,2.9325485229492188e-05,2.8848648071289062e-05
n=80: 3.0040740966796875e-05,2.9087066650390625e-05,3.1948089599609375e-05,3.0040740966796875e-05,3.0994415283203125e-05
n=81: 3.1948089599609375e-05,3.1948089599609375e-05,3.218650817871094e-05,3.0994415283203125e-05,3.1948089599609375e-05
n=82: 3.2901763916015625e-05,3.314018249511719e-05,3.2901763916015625e-05,3.314018249511719e-05,3.1948089599609375e-05
n=83: 3.409385681152344e-05,3.314018249511719e-05,5.507469177246094e-05,3.910064697265625e-05,3.4809112548828125e-05
n=84: 3.600120544433594e-05,3.4809112548828125e-05,3.3855438232421875e-05,3.3855438232421875e-05,3.409385681152344e-05
n=85: 3.4809112548828125e-05,3.409385681152344e-05,3.3855438232421875e-05,3.409385681152344e-05,3.361701965332031e-05
n=86: 3.504753112792969e-05,5.1021575927734375e-05,4.1961669921875e-05,3.5762786865234375e-05,3.504753112792969e-05
n=87: 4.410743713378906e-05,3.6716461181640625e-05,3.504753112792969e-05,3.4809112548828125e-05,3.504753112792969e-05
n=88: 4.7206878662109375e-05,3.5762786865234375e-05,3.504753112792969e-05,3.409385681152344e-05,3.4809112548828125e-05
n=89: 3.600120544433594e-05,3.62396240234375e-05,3.5762786865234375e-05,4.410743713378906e-05,3.504753112792969e-05
n=90: 3.504753112792969e-05,3.504753112792969e-05,3.409385681152344e-05,3.3855438232421875e-05,3.409385681152344e-05
n=91: 3.504753112792969e-05,3.4809112548828125e-05,3.504753112792969e-05,3.504753112792969e-05,3.4809112548828125e-05
n=92: 3.62396240234375e-05,3.600120544433594e-05,3.4809112548828125e-05,3.600120544433594e-05,3.695487976074219e-05
n=93: 3.814697265625e-05,3.695487976074219e-05,3.790855407714844e-05,3.814697265625e-05,3.695487976074219e-05
n=94: 3.910064697265625e-05,3.790855407714844e-05,3.790855407714844e-05,3.814697265625e-05,3.6716461181640625e-05
n=95: 3.933906555175781e-05,3.790855407714844e-05,3.790855407714844e-05,3.814697265625e-05,3.790855407714844e-05
n=96: 3.910064697265625e-05,3.814697265625e-05,3.790855407714844e-05,3.814697265625e-05,3.814697265625e-05
n=97: 3.886222839355469e-05,3.886222839355469e-05,3.933906555175781e-05,3.886222839355469e-05,3.790855407714844e-05
n=98: 3.933906555175781e-05,3.886222839355469e-05,3.790855407714844e-05,3.814697265625e-05,3.600120544433594e-05
n=99: 3.814697265625e-05,3.790855407714844e-05,3.695487976074219e-05,3.6716461181640625e-05,3.6716461181640625e-05
n=100: 3.814697265625e-05,3.7670135498046875e-05,3.814697265625e-05,3.6716461181640625e-05,3.719329833984375e-05
n=101: 3.910064697265625e-05,3.7670135498046875e-05,3.814697265625e-05,3.790855407714844e-05,3.790855407714844e-05
n=102: 3.910064697265625e-05,3.886222839355469e-05,3.886222839355469e-05,3.933906555175781e-05,3.981590270996094e-05
n=103: 3.886222839355469e-05,4.00543212890625e-05,3.981590270996094e-05,4.1961669921875e-05,4.1961669921875e-05
n=104: 4.315376281738281e-05,4.1961669921875e-05,4.1961669921875e-05,4.1961669921875e-05,4.1961669921875e-05
n=105: 4.291534423828125e-05,4.315376281738281e-05,4.291534423828125e-05,4.315376281738281e-05,4.291534423828125e-05
n=106: 4.1961669921875e-05,4.100799560546875e-05,3.981590270996094e-05,4.00543212890625e-05,4.00543212890625e-05
n=107: 4.076957702636719e-05,4.100799560546875e-05,3.981590270996094e-05,4.00543212890625e-05,4.100799560546875e-05
n=108: 4.124641418457031e-05,4.124641418457031e-05,4.076957702636719e-05,3.981590270996094e-05,4.291534423828125e-05
n=109: 4.696846008300781e-05,4.506111145019531e-05,4.601478576660156e-05,4.482269287109375e-05,4.410743713378906e-05
n=110: 4.6253204345703125e-05,4.506111145019531e-05,4.601478576660156e-05,4.506111145019531e-05,4.57763671875e-05
n=111: 4.6253204345703125e-05,4.601478576660156e-05,4.57763671875e-05,4.6253204345703125e-05,4.601478576660156e-05
n=112: 4.696846008300781e-05,4.601478576660156e-05,4.601478576660156e-05,4.601478576660156e-05,4.601478576660156e-05
n=113: 4.696846008300781e-05,4.696846008300781e-05,4.601478576660156e-05,4.410743713378906e-05,4.38690185546875e-05
n=114: 4.38690185546875e-05,4.506111145019531e-05,4.38690185546875e-05,4.410743713378906e-05,4.291534423828125e-05
n=115: 4.506111145019531e-05,4.410743713378906e-05,4.458427429199219e-05,4.506111145019531e-05,4.410743713378906e-05
n=116: 4.506111145019531e-05,4.506111145019531e-05,4.38690185546875e-05,4.38690185546875e-05,4.38690185546875e-05
n=117: 4.506111145019531e-05,4.506111145019531e-05,4.8160552978515625e-05,4.482269287109375e-05,4.506111145019531e-05
n=118: 4.601478576660156e-05,4.506111145019531e-05,4.458427429199219e-05,4.506111145019531e-05,4.506111145019531e-05
n=119: 4.482269287109375e-05,4.601478576660156e-05,4.601478576660156e-05,4.482269287109375e-05,4.506111145019531e-05
n=120: 4.673004150390625e-05,4.6253204345703125e-05,4.601478576660156e-05,4.57763671875e-05,4.601478576660156e-05
n=121: 4.696846008300781e-05,4.696846008300781e-05,4.601478576660156e-05,4.601478576660156e-05,4.673004150390625e-05
n=122: 4.696846008300781e-05,4.696846008300781e-05,4.7206878662109375e-05,4.673004150390625e-05,4.6253204345703125e-05
n=123: 4.792213439941406e-05,4.8160552978515625e-05,4.76837158203125e-05,4.8160552978515625e-05,4.792213439941406e-05
n=124: 4.9114227294921875e-05,4.887580871582031e-05,4.8160552978515625e-05,4.696846008300781e-05,4.8160552978515625e-05
n=125: 4.887580871582031e-05,4.792213439941406e-05,4.9114227294921875e-05,4.887580871582031e-05,4.935264587402344e-05
n=126: 4.982948303222656e-05,4.887580871582031e-05,4.935264587402344e-05,4.887580871582031e-05,4.887580871582031e-05
n=127: 4.9114227294921875e-05,5.698204040527344e-05,5.0067901611328125e-05,4.887580871582031e-05,4.887580871582031e-05
n=128: 5.0067901611328125e-05,4.982948303222656e-05,4.887580871582031e-05,4.9114227294921875e-05,4.9114227294921875e-05
n=129: 5.1021575927734375e-05,4.982948303222656e-05,4.982948303222656e-05,5.030632019042969e-05,5.1975250244140625e-05
n=130: 5.1021575927734375e-05,5.6743621826171875e-05,5.0067901611328125e-05,5.1021575927734375e-05,5.3882598876953125e-05
n=131: 5.078315734863281e-05,5.078315734863281e-05,5.1021575927734375e-05,5.1021575927734375e-05,5.125999450683594e-05
n=132: 5.412101745605469e-05,6.389617919921875e-05,5.4836273193359375e-05,5.1021575927734375e-05,5.1021575927734375e-05
n=133: 5.221366882324219e-05,5.221366882324219e-05,5.316734313964844e-05,5.507469177246094e-05,5.1975250244140625e-05
n=134: 5.2928924560546875e-05,5.1975250244140625e-05,5.91278076171875e-05,5.316734313964844e-05,5.1975250244140625e-05
n=135: 5.412101745605469e-05,5.2928924560546875e-05,5.1975250244140625e-05,5.1975250244140625e-05,5.316734313964844e-05
n=136: 5.2928924560546875e-05,5.316734313964844e-05,5.2928924560546875e-05,5.1975250244140625e-05,5.4836273193359375e-05
n=137: 7.200241088867188e-05,5.3882598876953125e-05,5.316734313964844e-05,5.2928924560546875e-05,6.341934204101562e-05
n=138: 6.318092346191406e-05,5.412101745605469e-05,5.412101745605469e-05,5.3882598876953125e-05,5.316734313964844e-05
n=139: 6.29425048828125e-05,5.507469177246094e-05,5.412101745605469e-05,5.412101745605469e-05,5.3882598876953125e-05
n=140: 6.198883056640625e-05,5.507469177246094e-05,5.507469177246094e-05,5.507469177246094e-05,5.4836273193359375e-05
n=141: 5.507469177246094e-05,5.4836273193359375e-05,5.507469177246094e-05,5.507469177246094e-05,5.602836608886719e-05
n=142: 5.602836608886719e-05,5.5789947509765625e-05,5.602836608886719e-05,5.7220458984375e-05,5.5789947509765625e-05
n=143: 5.602836608886719e-05,5.817413330078125e-05,5.817413330078125e-05,6.008148193359375e-05,6.103515625e-05
n=144: 6.103515625e-05,5.888938903808594e-05,5.984306335449219e-05,6.008148193359375e-05,5.984306335449219e-05
n=145: 5.793571472167969e-05,5.7220458984375e-05,5.698204040527344e-05,5.698204040527344e-05,5.698204040527344e-05
n=146: 5.7697296142578125e-05,5.698204040527344e-05,5.793571472167969e-05,5.698204040527344e-05,5.698204040527344e-05
n=147: 5.793571472167969e-05,5.817413330078125e-05,5.793571472167969e-05,5.817413330078125e-05,5.6743621826171875e-05
n=148: 5.91278076171875e-05,5.8650970458984375e-05,5.817413330078125e-05,5.7697296142578125e-05,5.817413330078125e-05
n=149: 5.91278076171875e-05,5.7697296142578125e-05,5.793571472167969e-05,5.888938903808594e-05,5.91278076171875e-05
n=150: 5.888938903808594e-05,5.91278076171875e-05,6.008148193359375e-05,5.888938903808594e-05,5.91278076171875e-05
n=151: 6.103515625e-05,5.984306335449219e-05,5.984306335449219e-05,6.008148193359375e-05,6.008148193359375e-05
n=152: 5.984306335449219e-05,6.008148193359375e-05,5.984306335449219e-05,5.984306335449219e-05,6.031990051269531e-05
n=153: 6.008148193359375e-05,6.103515625e-05,6.103515625e-05,6.103515625e-05,5.984306335449219e-05
n=154: 6.198883056640625e-05,6.175041198730469e-05,6.198883056640625e-05,6.29425048828125e-05,6.318092346191406e-05
n=155: 6.413459777832031e-05,6.604194641113281e-05,6.604194641113281e-05,6.508827209472656e-05,6.508827209472656e-05
n=156: 6.723403930664062e-05,6.699562072753906e-05,6.699562072753906e-05,6.580352783203125e-05,0.00010418891906738281
n=157: 7.987022399902344e-05,6.890296936035156e-05,6.699562072753906e-05,6.794929504394531e-05,6.699562072753906e-05
n=158: 6.818771362304688e-05,6.771087646484375e-05,6.699562072753906e-05,6.699562072753906e-05,6.67572021484375e-05
n=159: 7.033348083496094e-05,6.771087646484375e-05,6.723403930664062e-05,6.794929504394531e-05,6.699562072753906e-05
n=160: 6.914138793945312e-05,6.818771362304688e-05,6.389617919921875e-05,6.413459777832031e-05,6.4849853515625e-05
n=161: 6.699562072753906e-05,6.580352783203125e-05,6.914138793945312e-05,6.699562072753906e-05,7.081031799316406e-05
n=162: 6.4849853515625e-05,6.4849853515625e-05,6.4849853515625e-05,6.413459777832031e-05,6.389617919921875e-05
n=163: 6.604194641113281e-05,6.508827209472656e-05,6.413459777832031e-05,8.487701416015625e-05,6.4849853515625e-05
n=164: 7.796287536621094e-05,7.104873657226562e-05,6.508827209472656e-05,6.508827209472656e-05,6.604194641113281e-05
n=165: 6.580352783203125e-05,6.604194641113281e-05,6.914138793945312e-05,6.580352783203125e-05,6.604194641113281e-05
n=166: 6.723403930664062e-05,6.67572021484375e-05,6.604194641113281e-05,6.604194641113281e-05,6.723403930664062e-05
n=167: 6.699562072753906e-05,6.818771362304688e-05,6.985664367675781e-05,6.818771362304688e-05,6.890296936035156e-05
n=168: 7.295608520507812e-05,7.128715515136719e-05,7.295608520507812e-05,7.081031799316406e-05,7.200241088867188e-05
n=169: 7.009506225585938e-05,7.390975952148438e-05,7.295608520507812e-05,7.104873657226562e-05,6.794929504394531e-05
n=170: 6.890296936035156e-05,7.700920104980469e-05,6.890296936035156e-05,6.794929504394531e-05,6.794929504394531e-05
n=171: 6.890296936035156e-05,6.914138793945312e-05,6.914138793945312e-05,6.914138793945312e-05,6.866455078125e-05
n=172: 6.985664367675781e-05,7.009506225585938e-05,6.985664367675781e-05,6.914138793945312e-05,6.890296936035156e-05
n=173: 7.128715515136719e-05,7.009506225585938e-05,6.985664367675781e-05,7.009506225585938e-05,7.009506225585938e-05
n=174: 7.009506225585938e-05,7.033348083496094e-05,6.985664367675781e-05,7.009506225585938e-05,7.009506225585938e-05
n=175: 7.081031799316406e-05,7.104873657226562e-05,7.104873657226562e-05,7.081031799316406e-05,7.009506225585938e-05
n=176: 7.104873657226562e-05,7.104873657226562e-05,7.486343383789062e-05,7.104873657226562e-05,7.104873657226562e-05
n=177: 7.176399230957031e-05,7.200241088867188e-05,7.104873657226562e-05,7.128715515136719e-05,7.081031799316406e-05
n=178: 7.176399230957031e-05,7.176399230957031e-05,7.200241088867188e-05,7.224082946777344e-05,7.200241088867188e-05
n=179: 7.295608520507812e-05,7.200241088867188e-05,7.200241088867188e-05,7.200241088867188e-05,7.224082946777344e-05
n=180: 7.390975952148438e-05,7.295608520507812e-05,7.295608520507812e-05,7.176399230957031e-05,7.295608520507812e-05
n=181: 7.390975952148438e-05,7.295608520507812e-05,7.295608520507812e-05,7.295608520507812e-05,7.605552673339844e-05
n=182: 7.295608520507812e-05,7.486343383789062e-05,7.82012939453125e-05,7.700920104980469e-05,7.891654968261719e-05
n=183: 7.82012939453125e-05,7.987022399902344e-05,7.510185241699219e-05,7.390975952148438e-05,7.414817810058594e-05
n=184: 7.510185241699219e-05,7.486343383789062e-05,7.414817810058594e-05,7.390975952148438e-05,7.82012939453125e-05
n=185: 7.581710815429688e-05,7.510185241699219e-05,7.510185241699219e-05,7.486343383789062e-05,7.510185241699219e-05
n=186: 9.012222290039062e-05,7.605552673339844e-05,8.7738037109375e-05,7.486343383789062e-05,7.82012939453125e-05
n=187: 7.700920104980469e-05,8.511543273925781e-05,7.700920104980469e-05,7.605552673339844e-05,7.605552673339844e-05
n=188: 7.605552673339844e-05,7.557868957519531e-05,7.605552673339844e-05,7.605552673339844e-05,7.605552673339844e-05
n=189: 7.700920104980469e-05,7.677078247070312e-05,8.0108642578125e-05,7.772445678710938e-05,8.130073547363281e-05
n=190: 8.177757263183594e-05,8.296966552734375e-05,8.106231689453125e-05,7.987022399902344e-05,8.392333984375e-05
n=191: 7.82012939453125e-05,7.772445678710938e-05,8.130073547363281e-05,7.772445678710938e-05,7.82012939453125e-05
n=192: 8.606910705566406e-05,7.772445678710938e-05,8.106231689453125e-05,7.677078247070312e-05,7.700920104980469e-05
n=193: 7.915496826171875e-05,7.772445678710938e-05,7.796287536621094e-05,7.82012939453125e-05,7.82012939453125e-05
n=194: 7.891654968261719e-05,7.867813110351562e-05,7.915496826171875e-05,7.891654968261719e-05,7.915496826171875e-05
n=195: 7.987022399902344e-05,7.915496826171875e-05,7.987022399902344e-05,7.915496826171875e-05,7.891654968261719e-05
n=196: 7.915496826171875e-05,7.987022399902344e-05,8.0108642578125e-05,7.987022399902344e-05,8.0108642578125e-05
n=197: 7.987022399902344e-05,8.0108642578125e-05,8.0108642578125e-05,7.987022399902344e-05,7.915496826171875e-05
n=198: 8.106231689453125e-05,8.0108642578125e-05,7.987022399902344e-05,7.987022399902344e-05,8.0108642578125e-05
n=199: 8.082389831542969e-05,8.106231689453125e-05,8.511543273925781e-05,8.177757263183594e-05,8.20159912109375e-05
n=200: 8.20159912109375e-05,8.416175842285156e-05,8.678436279296875e-05,8.702278137207031e-05,8.702278137207031e-05
n=201: 8.916854858398438e-05,8.869171142578125e-05,8.821487426757812e-05,8.487701416015625e-05,8.702278137207031e-05
n=202: 8.988380432128906e-05,8.58306884765625e-05,8.606910705566406e-05,8.726119995117188e-05,8.869171142578125e-05
n=203: 8.916854858398438e-05,8.916854858398438e-05,8.893013000488281e-05,8.702278137207031e-05,8.487701416015625e-05
n=204: 8.606910705566406e-05,8.797645568847656e-05,8.296966552734375e-05,8.678436279296875e-05,8.535385131835938e-05
n=205: 8.606910705566406e-05,8.392333984375e-05,8.440017700195312e-05,8.702278137207031e-05,9.822845458984375e-05
n=206: 8.511543273925781e-05,0.000102996826171875,8.797645568847656e-05,8.392333984375e-05,8.511543273925781e-05
n=207: 9.298324584960938e-05,8.511543273925781e-05,8.487701416015625e-05,8.416175842285156e-05,8.487701416015625e-05
n=208: 8.487701416015625e-05,8.487701416015625e-05,8.487701416015625e-05,8.392333984375e-05,8.702278137207031e-05
n=209: 8.988380432128906e-05,8.893013000488281e-05,8.869171142578125e-05,8.797645568847656e-05,9.202957153320312e-05
n=210: 0.00010204315185546875,9.083747863769531e-05,8.606910705566406e-05,8.606910705566406e-05,8.606910705566406e-05
n=211: 9.012222290039062e-05,9.202957153320312e-05,9.012222290039062e-05,8.702278137207031e-05,9.489059448242188e-05
n=212: 8.726119995117188e-05,8.678436279296875e-05,8.702278137207031e-05,8.702278137207031e-05,8.702278137207031e-05
n=213: 8.7738037109375e-05,8.821487426757812e-05,8.797645568847656e-05,8.797645568847656e-05,8.702278137207031e-05
n=214: 8.797645568847656e-05,8.821487426757812e-05,9.083747863769531e-05,8.797645568847656e-05,8.702278137207031e-05
n=215: 8.869171142578125e-05,8.916854858398438e-05,8.916854858398438e-05,8.7738037109375e-05,8.821487426757812e-05
n=216: 8.916854858398438e-05,8.893013000488281e-05,8.797645568847656e-05,8.797645568847656e-05,8.916854858398438e-05
n=217: 8.916854858398438e-05,8.869171142578125e-05,8.893013000488281e-05,8.869171142578125e-05,8.916854858398438e-05
n=218: 9.012222290039062e-05,9.012222290039062e-05,8.893013000488281e-05,8.916854858398438e-05,8.916854858398438e-05
n=219: 9.107589721679688e-05,9.012222290039062e-05,8.988380432128906e-05,9.012222290039062e-05,8.988380432128906e-05
n=220: 9.107589721679688e-05,9.107589721679688e-05,9.083747863769531e-05,9.131431579589844e-05,9.083747863769531e-05
n=221: 9.226799011230469e-05,9.179115295410156e-05,9.393692016601562e-05,9.012222290039062e-05,9.107589721679688e-05
n=222: 9.202957153320312e-05,9.179115295410156e-05,9.226799011230469e-05,9.083747863769531e-05,9.107589721679688e-05
n=223: 9.512901306152344e-05,9.322166442871094e-05,9.179115295410156e-05,9.202957153320312e-05,9.322166442871094e-05
n=224: 0.00010967254638671875,9.322166442871094e-05,0.00010514259338378906,9.298324584960938e-05,9.298324584960938e-05
n=225: 0.0001010894775390625,9.393692016601562e-05,9.512901306152344e-05,9.298324584960938e-05,9.298324584960938e-05
n=226: 9.489059448242188e-05,9.393692016601562e-05,9.417533874511719e-05,9.775161743164062e-05,9.512901306152344e-05
n=227: 9.894371032714844e-05,0.0001010894775390625,9.989738464355469e-05,9.918212890625e-05,9.989738464355469e-05
n=228: 9.512901306152344e-05,9.512901306152344e-05,9.417533874511719e-05,9.393692016601562e-05,9.393692016601562e-05
